,propertyCode,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,distance,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,newDevelopmentFinished,typology_inmo,hasparking,parking_price_included,parking_price,zipcode
2910,97428330.0,1,350000.0,flat,sale,91.0,True,4.0,2,Calle de Lepant,Barcelona,Barcelona,es,41.4092398,2.1741614,2489.0,True,good,False,True,3846.0,True,False,False,False,False,False,True,urban,False,False,0.0,08037
2911,97430810.0,3,261900.0,flat,sale,139.0,True,3.0,2,"Calle Villahermosa, 14",València,València,es,39.4598131,-0.3636002,1619.0,False,good,False,True,1884.0,False,False,False,False,False,False,True,urban,True,True,0.0,46005
2912,97431940.0,1,177000.0,flat,sale,100.0,True,3.0,1,Calle de Cebreros,Madrid,Madrid,es,40.4064286,-3.7430689,3559.0,False,good,False,False,1770.0,False,False,False,False,False,False,True,urban,False,False,0.0,28011
2913,97432350.0,bj,900000.0,chalet,sale,295.0,False,7.0,3,GIV 4035,Girona,Guils de Cerdanya,es,42.4434172,1.9026337,37627.0,False,good,False,True,3051.0,False,False,False,False,False,False,True,urban,True,True,0.0,17528
2914,97432590.0,2,755000.0,flat,sale,125.0,True,3.0,2,Calle de Mandri,Barcelona,Barcelona,es,41.4039013,2.1316559,3713.0,False,good,False,True,6040.0,False,False,False,False,False,False,True,urban,False,False,0.0,08001
2915,97432780.0,7,199000.0,flat,sale,83.0,True,2.0,1,"Paseo cuellar, 37",Zaragoza,Zaragoza,es,41.6372714,-0.8842824,2167.0,False,good,False,True,2398.0,True,False,False,False,False,False,True,urban,True,False,22000.0,50007
2916,97434770.0,bj,295000.0,chalet,sale,302.0,False,5.0,3,Camino CAMÍ DE VALLS,Tarragona,Reus,es,41.1598329,1.1154994,792.0,False,good,False,True,977.0,False,True,False,False,False,False,True,residential,True,True,0.0,43201
2917,97434820.0,1,142030.0,flat,sale,80.0,True,3.0,1,"Calle Francisco Baldoma, 17",València,València,es,39.4634721,-0.3338381,3803.0,False,good,False,False,1775.0,True,False,False,False,False,False,True,urban,False,False,0.0,46011
2918,97435144.0,bj,330000.0,chalet,sale,254.0,False,4.0,2,Camino de Épila,Zaragoza,Zaragoza,es,41.6552623,-0.9397797,5187.0,False,good,False,True,1299.0,True,False,True,False,False,False,True,residential,True,True,0.0,50011
2919,97435656.0,bj,295000.0,flat,sale,105.0,True,3.0,2,Vila,Andorra,Encamp,es,42.5229499,1.5631291,20340.0,False,good,False,True,2810.0,False,False,True,False,False,False,True,urban,True,True,0.0,AD200
2920,97435880.0,bj,117000.0,flat,sale,98.0,True,3.0,2,"Calle de Bartomeu Reus, 42",Castellón,Castellón de la Plana / Castello de la Plana,es,39.9804822,-0.0383201,13215.0,False,renew,False,True,1194.0,False,False,False,False,False,False,True,urban,False,False,0.0,12002
2921,97436870.0,3,95000.0,flat,sale,105.0,True,5.0,1,Torreforta,Tarragona,Tarragona,es,41.1204211,1.2152409,9708.0,False,good,False,False,905.0,False,False,False,False,False,False,True,urban,False,False,0.0,43001
2922,97437736.0,bj,299000.0,chalet,sale,360.0,False,4.0,1,Güeñes,Vizcaya,Güeñes,es,43.2120648,-3.0972523,14355.0,False,good,False,True,831.0,False,False,False,False,False,False,True,urban,False,False,0.0,48850
2923,97437750.0,1,229000.0,flat,sale,79.0,True,3.0,1,Ālonso Kāleā,Vizcaya,Getxo,es,43.3276741,-3.0060949,9122.0,False,good,False,True,2899.0,False,False,False,False,False,False,True,urban,False,False,0.0,48620
2924,97439410.0,bj,78250.0,flat,sale,52.0,True,1.0,1,Calle Sebastia Ramonich,Lleida,Esterri d'Aneu,es,42.6252592,1.1218514,40727.0,True,good,False,True,1505.0,True,False,False,False,False,False,True,urban,True,True,0.0,25580
2925,97441060.0,bj,227640.0,flat,sale,90.0,False,3.0,2,Calle del Riu Glorieta,Tarragona,Cambrils,es,41.0683219,1.0857208,9814.0,True,good,False,True,2529.0,True,False,True,False,False,False,True,urban,False,False,0.0,43850
2926,97442456.0,1,169000.0,flat,sale,63.0,True,3.0,1,Calle de Tolrà,Barcelona,Barcelona,es,41.4282587,2.158666,4678.0,False,good,False,True,2683.0,True,False,False,False,False,False,True,urban,False,False,0.0,08032
2927,97443490.0,1,229000.0,flat,sale,72.0,True,3.0,1,barrio Romo,Vizcaya,Getxo,es,43.3270741,-3.0079949,9169.0,True,good,False,True,3181.0,False,False,False,False,False,False,True,urban,False,False,0.0,48930
2928,97446130.0,bj,375000.0,flat,sale,79.0,False,2.0,1,barrio La Nova Esquerra de l'Eixample,Barcelona,Barcelona,es,41.3798951,2.1553304,1460.0,False,good,False,True,4747.0,False,False,False,False,False,False,True,urban,False,False,0.0,08015
2929,97446950.0,4,190000.0,flat,sale,117.0,True,3.0,2,Calle de Sant Jaume,Castellón,Almazora/Almassora,es,39.9462202,-0.0689416,9045.0,False,good,False,True,1624.0,False,False,False,False,False,False,True,urban,True,True,0.0,12550
2930,97448664.0,bj,244000.0,chalet,sale,115.0,False,3.0,3,jardines de reus,Tarragona,Reus,es,41.1586192,1.1192842,978.0,False,good,False,True,2122.0,False,False,False,False,False,False,True,residential,True,True,0.0,43201
2931,97453060.0,2,200000.0,flat,sale,52.0,True,2.0,1,Calle de la Reina Amàlia,Barcelona,Barcelona,es,41.3767098,2.1653652,1216.0,True,good,False,False,3846.0,True,False,False,False,False,False,True,urban,False,False,0.0,08001
2932,97453330.0,1,199000.0,flat,sale,93.0,True,3.0,1,"Calle de Pinar del Rio, 17",Barcelona,Barcelona,es,41.4222059,2.1825429,4043.0,False,renew,False,False,2140.0,True,False,True,False,False,False,True,urban,False,False,0.0,08027
2933,97454664.0,bj,189000.0,flat,sale,65.0,True,2.0,1,Calle de Cartagena,Barcelona,Barcelona,es,41.4147415,2.1716468,3087.0,False,good,False,True,2908.0,False,False,True,False,False,False,True,urban,False,False,0.0,08001
2934,97454744.0,1,229000.0,flat,sale,78.0,True,3.0,1,Calle Alonso,Vizcaya,Getxo,es,43.3255741,-3.0060949,8942.0,False,good,False,True,2936.0,False,False,False,False,False,False,True,urban,False,False,0.0,48940
2935,97455224.0,bj,395000.0,chalet,sale,568.0,False,4.0,2,"Avenida del Mirador, 46",Tarragona,Salou,es,41.0768968,1.1679194,9988.0,False,good,False,True,695.0,True,False,False,False,False,False,True,residential,True,True,0.0,43840
2936,97456184.0,10,1650000.0,duplex,sale,215.0,True,4.0,3,barrio El Putxet i el Farró,Barcelona,Barcelona,es,41.4042331,2.1467344,2730.0,True,good,False,True,7674.0,True,False,False,False,False,False,True,residential,True,True,0.0,08006
2937,97456260.0,6,161975.0,flat,sale,70.0,True,3.0,1,Avenida Mare de Déu de Bellvitge,Barcelona,Hospitalet de Llobregat,es,41.3486596,2.1036556,6954.0,False,good,False,True,2314.0,False,False,False,False,False,False,True,urban,False,False,0.0,08907
2938,97456536.0,2,80000.0,flat,sale,120.0,True,4.0,2,Calle Cura García Mercader,Murcia,Alcantarilla,es,37.9691088,-1.2094345,7576.0,False,good,False,False,667.0,True,False,False,False,False,False,True,urban,True,True,0.0,30820
2939,97456776.0,6,285900.0,flat,sale,90.0,True,3.0,1,Calle Francisco Durrio Eskultorearen,Vizcaya,Bilbao,es,43.2777616,-2.9577902,2397.0,False,good,False,True,3177.0,False,False,False,False,False,False,True,urban,False,False,0.0,48015
2940,97457180.0,3,395000.0,flat,sale,120.0,True,4.0,1,barrio Sant Pere - Santa Caterina i la Ribera,Barcelona,Barcelona,es,41.3857324,2.182365,1035.0,True,good,False,False,3292.0,True,False,True,False,False,False,True,urban,False,False,0.0,08003
2941,97457200.0,bj,335000.0,chalet,sale,274.0,False,3.0,2,Avenida Flors,Tarragona,Cambrils,es,41.0724248,1.0947972,9240.0,False,good,False,True,1223.0,True,False,False,False,False,False,True,urban,True,True,0.0,43850
2942,97457970.0,2,499000.0,penthouse,sale,115.0,True,3.0,3,Calle de la Creu,Barcelona,Sant Just Desvern,es,41.3820168,2.0791101,8449.0,False,good,False,True,4339.0,True,False,False,False,False,False,True,urban,True,True,0.0,08950
2943,97458980.0,bj,155000.0,chalet,sale,444.0,False,4.0,2,Calle Major,Tarragona,Castellvell del Camp,es,41.1791446,1.0969553,2872.0,True,good,False,True,349.0,False,False,False,False,False,False,True,urban,True,True,0.0,43392
2944,97459016.0,1,229000.0,flat,sale,72.0,True,3.0,1,Particular de Alonso,Vizcaya,Getxo,es,43.3270741,-3.0073949,9138.0,True,good,False,True,3181.0,False,False,False,False,False,False,True,urban,False,False,0.0,48930
2945,97459590.0,1,445000.0,flat,sale,126.0,True,5.0,2,Calle de Bertran,Barcelona,Barcelona,es,41.4075465,2.1393221,3433.0,True,renew,False,True,3532.0,True,False,True,True,False,False,True,urban,False,False,0.0,08022
2946,97461720.0,bj,220000.0,chalet,sale,180.0,False,4.0,2,Vila-Seca,Tarragona,Vila-Seca,es,41.13012,1.1271232,3154.0,False,good,False,True,1222.0,False,False,False,False,False,False,True,urban,False,False,0.0,43480
2947,97462020.0,bj,639100.0,flat,sale,127.0,True,1.0,1,"Calle Sancho de Ávila, 41",Barcelona,Barcelona,es,41.3985102,2.1896096,2073.0,True,newdevelopment,True,True,5032.0,False,False,False,False,False,False,False,urban,False,False,0.0,08001
2948,97463460.0,bj,425000.0,chalet,sale,320.0,False,4.0,3,"Avenida Golf Aravell, 110",Lleida,Montferrer i Castellbó,es,42.3603871,1.4027126,4696.0,False,newdevelopment,True,True,1328.0,True,False,False,False,False,False,False,residential,True,True,0.0,25711
2949,97464590.0,bj,449000.0,duplex,sale,175.0,True,1.0,1,"lepanto, 362",Barcelona,Barcelona,es,41.4085132,2.1714797,2395.0,True,good,False,True,2566.0,True,False,False,False,False,False,True,residential,False,False,0.0,08001
2950,97465460.0,bj,39000.0,chalet,sale,160.0,False,3.0,1,Mayor,Castellón,Portell de Morella,es,40.5317989,-0.260791,59859.0,False,renew,False,True,244.0,False,False,False,False,False,False,True,residential,False,False,0.0,12318
2951,97466290.0,4,445000.0,flat,sale,87.0,True,4.0,2,Calle de la Marina,Barcelona,Barcelona,es,41.391717,2.188052,1590.0,True,good,False,True,5115.0,False,False,False,False,False,False,True,urban,False,False,0.0,08005
2952,97466900.0,bj,135000.0,flat,sale,104.0,True,3.0,2,"ZARAGOZA, 3",Teruel,Calamocha,es,40.9099016,-1.2900863,41344.0,False,good,False,True,1298.0,False,False,False,False,False,False,True,urban,True,True,0.0,44200
2953,97466910.0,7,630000.0,flat,sale,62.0,True,1.0,1,Paseo de Gràcia,Barcelona,Barcelona,es,41.3910966,2.1648883,626.0,False,good,False,True,10161.0,False,False,False,False,False,False,True,urban,False,False,0.0,08001
2954,97467710.0,9,575000.0,flat,sale,72.0,True,1.0,1,Paseo de Gràcia,Barcelona,Barcelona,es,41.3926966,2.1643883,790.0,False,good,False,True,7986.0,False,False,False,False,False,False,True,urban,False,False,0.0,08001
2955,97470970.0,-2,130000.0,flat,sale,52.0,True,2.0,1,Calle de Brussel·les,Barcelona,Barcelona,es,41.4168941,2.1696826,3317.0,True,good,False,True,2500.0,False,False,False,False,False,False,True,urban,False,False,0.0,08041
2956,97471540.0,3,95000.0,flat,sale,107.0,True,2.0,2,"Calle de Sant Francesc, 23",Castellón,Castellón de la Plana / Castello de la Plana,es,39.9836135,-0.0411672,13500.0,False,good,False,True,888.0,True,True,False,False,False,False,True,urban,False,False,0.0,12002
2957,97471900.0,1,360000.0,flat,sale,97.0,True,3.0,2,Calle del Pedral s/n,Andorra,Encamp,es,42.5361081,1.5782798,22194.0,False,newdevelopment,True,True,3711.0,True,False,False,False,False,False,False,urban,True,True,0.0,AD200
2958,97471950.0,4,410000.0,flat,sale,99.0,True,3.0,2,Calle del Pedral s/n,Andorra,Encamp,es,42.5361081,1.5782798,22194.0,False,newdevelopment,True,True,4141.0,True,False,False,False,False,False,False,urban,True,True,0.0,AD200
2959,97473144.0,3,130000.0,flat,sale,130.0,True,4.0,2,Avenida Corts Valencianes,Castellón,La Vall d'Uixo,es,39.8187332,-0.2282939,14061.0,False,good,False,True,1000.0,False,False,False,False,False,False,True,urban,False,False,0.0,12600
2960,97473410.0,6,130000.0,flat,sale,117.0,True,4.0,2,Paseo de Prim,Tarragona,Reus,es,41.1523311,1.1046845,439.0,False,good,False,True,1111.0,False,True,False,False,False,False,True,urban,True,True,0.0,43201
2961,97473490.0,4,89900.0,flat,sale,115.0,True,4.0,2,Calle de Pare Claret,Tarragona,Constanti,es,41.1535894,1.2117784,8629.0,False,good,False,True,782.0,False,False,False,False,False,False,True,urban,True,True,0.0,43120
2962,97473570.0,6,133000.0,penthouse,sale,70.0,True,1.0,1,"Berlin, 11",Tarragona,Salou,es,41.076136,1.1369887,9069.0,False,good,False,True,1900.0,True,False,False,False,False,False,True,urban,False,False,0.0,43840
2963,97473810.0,bj,153900.0,flat,sale,66.0,False,3.0,1,Avenida JOSEP MIQUEL QUINTANA,Barcelona,Esplugues de Llobregat,es,41.3744011,2.0865165,8016.0,False,good,False,True,2332.0,True,False,False,False,False,False,True,urban,False,False,0.0,08950
2964,97474664.0,4,279900.0,flat,sale,149.0,True,3.0,2,Ponent,Tarragona,Reus,es,41.1565868,1.0978706,927.0,False,good,False,True,1879.0,True,False,True,False,False,False,True,urban,False,False,0.0,43202
2965,97474930.0,3,125000.0,flat,sale,120.0,True,4.0,2,Paseo prim,Tarragona,Reus,es,41.1514233,1.1029796,614.0,False,good,False,True,1042.0,False,False,False,False,False,False,True,urban,False,False,0.0,43201
2966,97476210.0,bj,344900.0,chalet,sale,133.0,False,4.0,3,Calle Constanza de Avilés Avnda. Los Jerónimos s/n,Murcia,Murcia,es,37.9959545,-1.1830713,4650.0,True,newdevelopment,True,True,2593.0,True,False,False,False,False,False,False,residential,True,True,0.0,30107
2967,97476216.0,bj,269900.0,chalet,sale,135.0,False,4.0,3,Calle Constanza de Avilés Avnda. Los Jerónimos s/n,Murcia,Murcia,es,37.9959545,-1.1830713,4650.0,True,newdevelopment,True,True,1999.0,True,False,False,False,False,False,False,residential,True,True,0.0,30107
2968,97476440.0,1,229000.0,flat,sale,79.0,True,3.0,1,Alonso,Vizcaya,Getxo,es,43.3266741,-3.0085949,9167.0,True,good,False,True,2899.0,False,False,False,False,False,False,True,urban,False,False,0.0,48930
2969,97477050.0,bj,329000.0,chalet,sale,274.0,False,4.0,3,Madrigal,Castellón,Villarreal/Vila-Real,es,39.9436055,-0.1008338,9013.0,True,good,False,True,1201.0,False,True,False,False,False,False,True,residential,True,True,0.0,12540
2970,97477260.0,bj,360000.0,flat,sale,173.0,True,4.0,2,barrio Ciutat Universitària,València,València,es,39.4757164,-0.3561758,1937.0,False,good,False,True,2081.0,False,True,False,True,False,False,True,urban,True,True,0.0,46021
2971,97480680.0,en,410000.0,flat,sale,102.0,True,3.0,2,Centre,Barcelona,Castelldefels,es,41.2831634,1.9843608,5398.0,True,good,False,True,4020.0,True,False,False,False,False,False,True,urban,True,False,20000.0,08860
2972,97483490.0,bj,790000.0,flat,sale,135.0,True,5.0,2,barrio Sant Gervasi - Galvany,Barcelona,Barcelona,es,41.4016914,2.1377289,3151.0,False,good,False,True,5852.0,True,False,False,False,False,False,True,urban,False,False,0.0,08001
2973,97484610.0,bj,165000.0,duplex,sale,250.0,True,3.0,3,Avenida Región de Murcia,Murcia,Murcia,es,37.9734056,-1.0575727,6826.0,False,good,False,False,660.0,True,False,False,False,False,False,True,residential,True,True,0.0,30579
2974,97485070.0,4,215000.0,penthouse,sale,62.0,True,2.0,1,Calle Boqueria,Barcelona,Barcelona,es,41.3836342,2.1753348,578.0,False,good,False,False,3468.0,False,False,False,False,False,False,True,urban,False,False,0.0,08001
2975,97485950.0,1,96500.0,flat,sale,75.0,True,2.0,1,La Pobla de Mafumet,Tarragona,La Pobla de Mafumet,es,41.1857484,1.2083324,9017.0,False,good,False,True,1287.0,False,False,False,False,False,False,True,urban,False,False,0.0,43140
2976,97487070.0,1,93000.0,flat,sale,75.0,False,2.0,1,Filipinas,Castellón,Moncófar,es,39.8020464,-0.1329988,8574.0,True,good,False,True,1240.0,True,False,False,False,False,False,True,urban,False,False,0.0,12593
2977,97487300.0,bj,900000.0,chalet,sale,490.0,False,6.0,2,Puigcerdà,Girona,Puigcerdà,es,42.4273315,1.9316386,39545.0,False,renew,False,True,1837.0,False,False,False,False,False,False,True,urban,False,False,0.0,17520
2978,97489180.0,9,360000.0,flat,sale,59.0,True,1.0,1,barrio Pedralbes,Barcelona,Barcelona,es,41.3906417,2.1254286,3744.0,False,renew,False,True,6102.0,False,False,False,False,False,False,True,urban,False,False,0.0,08034
2979,97489670.0,1,170000.0,flat,sale,146.0,True,5.0,1,barrio El Cabanyal-El Canyamelar,València,València,es,39.4700313,-0.3299759,3903.0,False,renew,False,True,1164.0,False,False,False,False,False,False,True,urban,False,False,0.0,46011
2980,97490120.0,bj,270000.0,chalet,sale,250.0,False,4.0,2,Vila-Seca,Tarragona,Vila-Seca,es,41.1126291,1.1476873,5719.0,False,good,False,True,1080.0,True,False,False,False,False,False,True,residential,True,True,0.0,43480
2981,97490680.0,bj,83000.0,chalet,sale,350.0,False,5.0,1,Sort,Lleida,Sort,es,42.44989,1.07131,33526.0,False,renew,False,True,237.0,False,False,False,False,False,False,True,urban,False,False,0.0,25560
2982,97491360.0,bj,23500.0,countryHouse,sale,190.0,False,4.0,1,"Norte, 1",Teruel,La Puebla de Hijar,es,41.2128252,-0.4449304,47246.0,False,good,False,True,124.0,False,False,False,False,False,False,True,rural,False,False,0.0,44530
2983,97491770.0,6,210000.0,flat,sale,176.0,True,5.0,2,Calle d'Asensi,Castellón,Castellón de la Plana / Castello de la Plana,es,39.9814966,-0.0364669,13363.0,False,good,False,True,1193.0,False,False,False,False,False,False,True,urban,False,False,0.0,12002
2984,97492130.0,5,53550.0,flat,sale,78.0,True,3.0,1,Torreforta,Tarragona,Tarragona,es,41.1200168,1.2136595,9605.0,False,renew,False,False,687.0,False,False,False,False,False,False,True,urban,False,False,0.0,43001
2985,97492180.0,3,239200.0,flat,sale,90.0,True,3.0,2,"Calle del Riu Glorieta, 18",Tarragona,Cambrils,es,41.0672642,1.0869499,9909.0,False,good,False,False,2658.0,True,False,False,False,False,False,True,urban,False,False,0.0,43850
2986,97492340.0,5,178000.0,flat,sale,155.0,False,4.0,2,Calle Manuel S Guarner,Castellón,Villarreal/Vila-Real,es,39.942378,-0.093599,8748.0,False,good,False,True,1148.0,False,False,False,False,False,False,True,urban,True,True,0.0,12540
2987,97492460.0,bj,365000.0,flat,sale,100.0,True,3.0,2,"Residencial El Pedral, 2",Andorra,Encamp,es,42.5357027,1.5784427,22160.0,False,newdevelopment,True,True,3650.0,True,False,False,False,False,False,False,urban,False,False,0.0,AD200
2988,97493570.0,bj,190000.0,flat,sale,102.0,True,3.0,2,Avenida del Valira s/n,Lleida,La Seu d'Urgell,es,42.3603675,1.4555379,529.0,False,newdevelopment,True,True,1863.0,True,False,False,False,False,False,False,urban,True,False,18000.0,25700
2989,97493650.0,bj,250000.0,duplex,sale,149.0,True,4.0,2,Avenida del Valira s/n,Lleida,La Seu d'Urgell,es,42.3603675,1.4555379,529.0,False,newdevelopment,True,True,1678.0,True,False,False,False,False,False,False,residential,True,False,18000.0,25700
2990,97494100.0,1,390000.0,flat,sale,122.0,True,3.0,2,"Calle de San Romualdo, 45",Madrid,Madrid,es,40.4346798,-3.619714,7334.0,False,good,False,True,3197.0,True,False,True,False,False,False,True,urban,True,False,25000.0,28037
2991,97494330.0,3,295000.0,flat,sale,80.0,True,4.0,2,"Calle d'Entença, 146",Barcelona,Barcelona,es,41.3826649,2.1470388,1983.0,False,good,False,True,3688.0,True,False,False,False,False,False,True,urban,False,False,0.0,08001
2992,97494380.0,bj,1545000.0,flat,sale,219.0,False,4.0,3,Centro,Andorra,Andorra la Vella,es,42.5063283,1.5147617,17239.0,False,good,False,True,7055.0,False,False,False,False,False,False,True,urban,False,False,0.0,AD500
2993,97496980.0,bj,725000.0,flat,sale,162.0,True,2.0,2,barrio El Putxet i el Farró,Barcelona,Barcelona,es,41.4045673,2.1489552,2628.0,False,good,False,True,4475.0,True,False,False,False,False,False,True,urban,False,False,0.0,08006
2994,97497010.0,1,119000.0,flat,sale,100.0,True,3.0,1,Avenida de Reus,Tarragona,Constanti,es,41.1528554,1.2058887,8138.0,False,good,False,True,1190.0,True,False,False,False,False,False,True,urban,True,True,0.0,43120
2995,97497070.0,bj,720000.0,flat,sale,156.0,True,2.0,2,barrio El Putxet i el Farró,Barcelona,Barcelona,es,41.4036189,2.1494534,2523.0,False,good,False,True,4615.0,True,False,False,False,False,False,True,urban,False,False,0.0,08006
2996,97499180.0,bj,83425.0,flat,sale,123.0,True,3.0,2,Alcantarilla,Murcia,Alcantarilla,es,37.9722575,-1.2122622,7677.0,False,good,False,False,678.0,False,False,False,False,False,False,True,urban,False,False,0.0,30820
2997,97499620.0,1,229000.0,flat,sale,77.0,True,3.0,1,Alonso,Vizcaya,Getxo,es,43.3243309,-3.0056568,8814.0,False,good,False,True,2974.0,False,False,False,False,False,False,True,urban,False,False,0.0,48620
2998,97499700.0,1,150500.0,flat,sale,107.0,True,2.0,1,barrio Palomeras sureste,Madrid,Madrid,es,40.3890312,-3.6391725,6237.0,False,good,False,True,1407.0,False,False,False,False,False,False,True,urban,False,False,0.0,28038
2999,97499830.0,bj,245000.0,chalet,sale,575.0,False,8.0,1,Calle Monestir de la Valldigna,Castellón,Villarreal/Vila-Real,es,39.9570594,-0.1185465,10888.0,False,renew,False,True,426.0,False,False,False,False,False,False,True,urban,False,False,0.0,12540
3000,97499950.0,bj,325000.0,chalet,sale,317.0,False,3.0,2,Camino Onda - Salesianos - Centro,Castellón,Burriana,es,39.8925413,-0.0895615,3304.0,False,good,False,True,1025.0,False,True,False,False,False,False,True,residential,True,True,0.0,12530
3001,97500340.0,bj,160000.0,flat,sale,61.0,True,3.0,1,"Calle del Padre Oltra, 24",Madrid,Madrid,es,40.3947945,-3.7121969,2550.0,False,renew,False,False,2623.0,False,False,False,False,False,False,True,urban,False,False,0.0,28019
3002,97500620.0,3,415000.0,flat,sale,91.0,True,3.0,2,Carrera,Barcelona,Barcelona,es,41.3723137,2.1763,1714.0,False,good,False,True,4560.0,True,False,False,False,False,False,True,urban,True,True,0.0,08001
3003,97500710.0,2,390000.0,flat,sale,102.0,True,3.0,2,Camino Mascaró s/n,Andorra,Canillo,es,42.5657004,1.6011687,25975.0,False,newdevelopment,True,True,3824.0,True,False,False,False,False,False,False,urban,False,False,0.0,AD100
3004,97500720.0,1,412500.0,flat,sale,98.0,True,3.0,2,Camino Mascaró s/n,Andorra,Canillo,es,42.5657004,1.6011687,25975.0,False,newdevelopment,True,True,4209.0,True,False,False,False,False,False,False,urban,False,False,0.0,AD100
3005,97500960.0,bj,168000.0,flat,sale,71.0,False,3.0,1,"Calle del Heraldo de Aragón, 20",Zaragoza,Zaragoza,es,41.6405204,-0.9297658,4685.0,False,good,False,True,2366.0,True,False,True,False,False,False,True,urban,False,False,0.0,50012
3006,97501130.0,1,384000.0,flat,sale,78.0,True,2.0,1,Calle Balmes,Barcelona,Barcelona,es,41.3925976,2.1616804,935.0,True,good,False,True,4923.0,True,False,True,False,False,False,True,urban,False,False,0.0,08001
3007,97501660.0,1,180000.0,flat,sale,94.0,True,3.0,2,Eixample,Tarragona,Salou,es,41.0725425,1.1464112,9683.0,False,good,False,True,1915.0,True,False,True,False,False,False,True,urban,True,True,0.0,43840
3008,97503920.0,bj,565000.0,chalet,sale,218.0,False,4.0,2,Calle del Marquès de Cornellà,Barcelona,Cornellà de Llobregat,es,41.3542721,2.0650953,5174.0,True,good,False,True,2592.0,False,False,False,False,False,False,True,urban,True,True,0.0,08940
3009,97504070.0,bj,129000.0,flat,sale,64.0,False,2.0,2,PASSERELL,Barcelona,Barcelona,es,41.422529,2.1563819,4105.0,False,good,False,False,2016.0,True,False,False,False,False,False,True,urban,False,False,0.0,08001
3010,97504240.0,1,375000.0,flat,sale,121.0,True,4.0,2,San Pere del Tarter s/n,Andorra,Canillo,es,42.5792598,1.6535093,29412.0,False,good,False,True,3099.0,False,False,False,False,False,False,True,urban,True,True,0.0,AD100
3011,97504770.0,bj,340000.0,chalet,sale,125.0,False,3.0,2,Moncada,València,Moncada,es,39.5627802,-0.4133351,10299.0,False,good,False,True,2720.0,True,False,False,False,False,False,True,urban,True,True,0.0,46112
3012,97505100.0,bj,237000.0,chalet,sale,95.0,False,2.0,2,Plaça Europa i Covamar,Tarragona,Salou,es,41.0788011,1.1469684,9044.0,False,good,False,True,2495.0,False,False,False,False,False,False,True,urban,False,False,0.0,43840
3013,97505690.0,bj,560000.0,countryHouse,sale,400.0,False,7.0,3,La Selva del Camp,Tarragona,La Selva del Camp,es,41.22447,1.1229499,7829.0,False,good,False,True,1400.0,False,False,False,False,False,False,True,rural,False,False,0.0,43470
3014,97506280.0,bj,187000.0,flat,sale,70.0,False,3.0,1,Calle de la Murtra,Barcelona,Barcelona,es,41.4218474,2.1519505,4152.0,False,good,False,True,2671.0,False,False,False,False,False,False,True,urban,False,False,0.0,08001
3015,97507180.0,bj,350100.0,chalet,sale,218.0,False,4.0,3,Plaça Europa i Covamar,Tarragona,Salou,es,41.0790663,1.1526255,9196.0,True,good,False,True,1606.0,False,False,False,False,False,False,True,residential,True,True,0.0,43840
3016,97507350.0,4,185000.0,flat,sale,110.0,True,3.0,2,Llevant,Tarragona,Reus,es,41.1561688,1.1210092,1039.0,True,good,False,True,1682.0,False,False,False,False,False,False,True,urban,False,False,0.0,43201
3017,97507360.0,1,270000.0,flat,sale,59.0,True,2.0,1,barrio El Raval,Barcelona,Barcelona,es,41.3760892,2.1654608,1279.0,False,good,False,True,4576.0,False,False,False,False,False,False,True,urban,True,True,0.0,08015
3018,97508290.0,bj,1430000.0,flat,sale,290.0,True,6.0,5,barrio Sant Gervasi - Galvany,Barcelona,Barcelona,es,41.3982474,2.1423299,2628.0,True,good,False,True,4931.0,True,False,True,False,False,False,True,urban,False,False,0.0,08006
3019,97508776.0,bj,314450.0,flat,sale,97.0,False,1.0,2,barrio El Baix Guinardó,Barcelona,Barcelona,es,41.4121272,2.1641914,2836.0,False,good,False,True,3242.0,True,False,False,False,False,False,True,urban,False,False,0.0,08024
3020,97509120.0,2,220000.0,flat,sale,98.0,True,3.0,1,barrio Casco Antiguo,Madrid,Leganés,es,40.3264005,-3.7670898,11435.0,True,good,False,True,2245.0,True,False,True,False,False,False,True,urban,True,True,0.0,28911
3021,97510740.0,1,255000.0,flat,sale,131.0,True,3.0,2,barrio Zona Hospital-Plaza del Real,Castellón,Castellón de la Plana / Castello de la Plana,es,39.9806824,-0.038485,13234.0,False,good,False,True,1947.0,False,False,False,False,False,False,True,urban,True,True,0.0,12002
3022,97512904.0,3,330000.0,flat,sale,79.0,True,4.0,1,Calle de Bolívia,Barcelona,Barcelona,es,41.3996191,2.1900585,2173.0,True,good,False,True,4177.0,False,False,False,False,False,False,True,urban,False,False,0.0,08001
3023,97513720.0,bj,154000.0,flat,sale,65.0,False,2.0,1,"Calle de Frederica Montseny, 6",Tarragona,Salou,es,41.08475,1.14155,8267.0,False,good,False,True,2369.0,True,False,False,False,False,False,True,urban,True,True,0.0,43840
3024,97513816.0,bj,137000.0,flat,sale,66.0,False,2.0,1,"Calle de Frederica Montseny, 6",Tarragona,Salou,es,41.08475,1.14155,8267.0,False,good,False,True,2076.0,True,False,False,False,False,False,True,urban,True,True,0.0,43840
